name,game_id,rating,complexity_rating,year_published,min_players,max_players,min_play_time,max_play_time,min_age,owned_by,top_2000
Conquest of Speros,152767,5.80064,2,2015,2,4,30,30,10,865,0
Xoom Cubes,152822,5.32432,1.25,2013,2,4,10,10,6,165,0
Enigmàrius,152824,6.47918,2,2013,1,6,90,90,10,175,0
The Convicted,152846,7.23802,3.8929,2014,1,4,45,900,12,438,0
Shinobi WAT-AAH!,152847,6.35123,1.8824,2014,2,4,20,45,10,1064,0
Knockout,152848,6.83882,1.3333,2014,2,4,30,30,13,123,0
Tales & Games: The Grasshopper & the Ant,152851,6.22179,1.5,2015,2,4,30,30,8,1265,0
Unita,152867,5.42578,2.6,2014,2,4,60,60,13,419,0
Pixel Tactics 3,152899,7.09878,2.3684,2014,2,2,30,30,12,2470,0
Fish or Cut Bait,152902,5.05794,1,2013,2,99,20,30,8,569,0
Hawken: Real-Time Card Game,152952,6.30845,1.4545,2014,2,2,20,30,15,418,0
DogFight WW1,152955,4.04557,1,2013,2,2,30,30,8,335,0
The Settlers of Catan,152959,7.12167,2.4348,2008,3,6,60,75,10,3715,0
Koboldbande,153002,6.40434,1,2014,2,4,20,20,4,319,0
Lemminge,153004,6.44969,1.4091,2014,2,5,30,30,8,520,0
Telestrations: 12 Player Party Pack,153016,7.73951,1.0698,2011,4,12,30,30,12,5437,1
Gone Viking!,153038,5.56171,1.5,2014,3,5,60,60,10,127,0
Good Cop Bad Cop,153064,6.57846,1.2621,2014,4,8,10,20,12,5005,0
Linko,153065,6.99383,1.3917,2014,2,5,20,20,10,8013,1
Kakerlakentanz,153077,5.60186,1,2014,2,6,10,20,6,362,0
Heroes Wanted,153097,6.73173,2.6125,2014,1,5,45,45,13,2909,0
Mensch ärgere Dich nicht: Das Kartenspiel,153103,6.09776,1.75,2014,2,4,30,30,8,329,0
Slaughterball,153113,7.67325,2.5,2016,2,4,60,60,14,247,0
Bravest Warriors Co-operative Dice Game,153116,5.26101,1.2857,2014,1,6,30,30,15,419,0
Transylvania: Curses & Traitors,153120,5.8992,2.25,2015,3,6,45,45,12,493,0
Marschall Vorwärts!,153122,5.97222,1.4,2013,2,2,60,60,0,117,0
"""A Matter of Honor, Sire""",153128,5.75,1.6667,2013,2,2,60,60,0,121,0
Karten Kniffel,153168,5.47396,1,2014,2,5,20,20,8,244,0
Livestock Uprising,153213,6.49506,2.5,2014,2,4,90,90,14,200,0
Make 'n' Break Circus,153216,5.98947,1.5,2014,2,4,15,15,6,113,0
Pick-a-Seal,153225,6.38974,1,2014,1,5,10,15,8,628,0
The Nations Assemble,153232,6.34375,1.3333,2013,2,2,60,60,0,103,0
Trapping the Ogre,153234,6.41667,1.25,2013,2,2,60,60,0,106,0
Ivor the Engine,153238,6.38874,1.9565,2014,3,5,60,60,8,770,0
Nobody is Perfect: Mini Edition,153292,6.23444,1,2014,2,4,30,30,14,285,0
Dimension,153318,6.84842,1.3556,2014,1,4,30,30,8,3108,0
The Lord of the Rings: The Return of the King,153327,7.39375,3,2003,2,4,90,90,12,110,0
La Bataille de Paris 1814,153368,7.46341,2.125,2013,2,2,180,180,10,137,0
Fäkalini: Klempner & Zauberer,153372,6.04118,1,2014,2,4,20,20,8,158,0
Faulpelz,153388,5.91932,2,2014,2,4,30,30,8,165,0
Gardens,153422,6.60569,1.8125,2014,2,4,45,45,8,987,0
North Wind,153425,6.44675,1.9455,2014,2,4,60,60,10,2331,0
Blöder Sack,153432,5.80145,1.1667,2014,2,4,25,25,8,163,0
Japanese: The Game,153470,5.5193,2.1429,2014,1,6,10,10,12,311,0
Leg los!,153479,6.63253,1,2014,3,6,30,30,8,138,0
Scharfe Schoten,153480,6.90478,2.0714,2014,3,4,30,30,10,538,0
Cherry Picking,153481,6.47849,1.6,2014,2,6,30,30,8,264,0
Hedbanz Act Up!,153484,5.92156,1,2013,2,6,30,30,8,164,0
Azteka,153496,5.7349,2,2014,2,3,20,20,8,131,0
This Town Ain't Big Enough for the 2-4 of Us,153497,5.99391,1.3529,2014,2,4,15,15,8,2702,0
Kamisado Max,153498,7.40934,1.6667,2014,2,2,20,20,10,310,0
Terra,153507,6.79744,1.5,2014,2,6,45,60,10,3179,1
Out of Mine!,153509,5.62,1.2222,2014,2,4,20,20,10,291,0
Xalapa,153510,6.67875,2.4286,2014,1,6,30,30,8,238,0
Zombeasts,153516,5.72567,1.5,2014,2,4,20,20,8,200,0
Limes,153623,6.85084,1.8519,2014,1,2,20,20,8,2147,0
Oink!,153624,5.50714,1,2014,2,6,15,15,6,146,0
Han,153625,7.1609,2.1765,2014,2,5,45,45,10,629,0
Zeppelin Attack!,153639,6.73249,2.3182,2014,2,4,45,45,12,917,0
Darkest Night: Necromancer Bundle,153703,7.52083,2.8,2013,1,4,150,150,13,293,0
Pyramix,153709,6.4276,1.2857,2014,2,4,15,15,8,1472,0
Dodge Dice,153710,5.65275,1,2014,2,6,15,15,8,151,0
Dr. McNinja's Legendary Showdown,153723,6.32239,1.7778,2014,2,7,30,30,12,360,0
Pie Factory,153724,5.68581,1.3636,2014,2,4,30,30,10,835,0
Fields of Despair: France 1914-1918,153728,7.84488,3.1905,2017,1,2,180,180,13,1115,0
Ships,153737,6.83327,3.527,2015,2,4,120,120,13,1931,0
Dungeon Scroll,153745,6.29833,1.8,2016,2,6,30,30,10,253,0
Nika,153757,6.48229,2.3636,2014,2,4,30,30,8,310,0
Black Sheep and White Sheep,153780,5.47111,1.1111,2014,2,4,20,20,5,152,0
Zombies!!! 13: DEFCON Z,153802,7.07055,2,2014,2,6,60,60,12,443,0
Room Party: The Game!,153807,5.87561,1,2014,2,5,30,45,13,128,0
Wu Wei: Journey of the Changing Path,153811,7.20476,3.4,2018,1,6,45,90,14,171,0
Ghosts Love Candy,153815,6.47068,2,2016,3,6,20,45,8,583,0
Tic Talk,153830,5.84152,1,2014,4,6,30,30,10,363,0
Burgenland,153839,6.07147,2.2,2014,2,4,45,45,8,284,0
Green Deal,153870,6.937,2.9091,2014,3,5,60,90,10,284,0
Warband: Against the Darkness,153905,6.71614,2.9231,2015,2,5,60,60,10,531,0
Mystery of the Abbey with The Pilgrims' Chronicles,153912,7.00859,2.2353,2007,3,6,60,90,8,1339,0
Sergeants D-Day,153916,7.00625,3.1667,2014,2,4,90,90,12,118,0
Camel Up,153938,7.04188,1.4777,2014,2,8,20,30,8,33412,1
Tortuga,153939,5.70422,1.9048,2014,2,4,35,35,8,1035,0
Wanted! Dead or Alive,153967,6.65741,1.75,2004,3,8,30,30,8,178,0
Fate of the Norns: Gulveig,153980,6.56667,1.6667,2014,2,4,30,30,6,112,0
Austerlitz 1805: Partie Nord,153987,7.26744,3,2005,2,2,180,180,12,149,0
Salvation Road,153991,6.81386,2.3333,2016,1,8,45,75,10,664,0
"...and then, we held hands.",153999,6.02192,1.7759,2015,2,2,30,45,12,3781,0
Pagoda,154003,6.63204,1.875,2014,2,2,30,45,8,2770,0
Time's Up! Family 2,154006,7.07703,1,2012,4,12,30,30,8,213,0
The 7th Dwarf,154008,5.12685,1,2014,1,7,15,30,7,162,0
Mondo: Der rasante Legespaß,154009,5.18331,1,2015,2,4,10,20,8,151,0
MindMaze: Verzwickte Rätsel – Kriminalfälle,154010,5.69333,1,2014,2,99,10,30,10,127,0
Gold West,154086,7.31806,2.4731,2015,2,4,45,60,13,3501,1
Carcassonne Limited Edition,154094,7.93879,1.8333,2003,2,6,45,45,8,138,0
1914: Germany at War,154098,8.02899,2.5,2015,2,3,60,200,14,208,0
Pocket Battles: Confederacy vs Union,154125,6.83007,2.0909,2014,2,2,30,30,13,684,0
7 Ronin,154173,6.93007,2.2051,2013,2,2,15,30,14,1639,0
Bania,154180,5.8875,1.3333,2014,2,4,30,30,10,104,0
Helios,154182,6.72864,2.8679,2014,2,4,60,60,10,3000,0
Imperial Settlers,154203,7.32944,2.7687,2014,1,4,45,90,10,32238,1
The South Shall Rise Again,154244,6.2125,1.6667,2014,1,4,30,30,13,143,0
La Isla,154246,6.86772,2.2528,2014,2,4,30,60,10,8545,1
Province,154259,6.26481,1.8276,2014,2,2,25,25,13,2899,0
Alchemy!,154298,5.59158,2.3333,2015,2,8,45,45,13,354,0
The Battle at Kemble's Cascade,154301,6.68546,2.5692,2014,1,5,75,75,13,2810,0
Sorry! with Fire & Ice Power-ups,154343,4.99669,1,2013,2,4,20,60,6,883,0
Medieval Academy,154386,6.94103,1.811,2014,2,5,30,30,8,5650,1
Trekking the National Parks,154428,6.93385,1.6585,2014,2,6,30,60,8,2294,0
Risk & Castle Risk,154432,6.41159,2.2143,1990,2,6,120,120,10,1036,0
Madame Ching,154443,6.43872,2.1538,2014,2,4,45,45,8,1838,0
Akrotiri,154458,7.19077,2.6477,2014,2,2,45,45,13,7392,1
Stalingrad: Verdun on the Volga,154472,7.88133,3.1111,2017,2,2,180,180,12,224,0
Gold Ahoy!,154476,5.40229,1.2632,2014,2,2,15,15,8,784,0
Canopy Walk,154477,5.5567,1.5714,2014,2,2,30,30,14,187,0
Piña Pirata,154479,6.07799,1.2432,2014,2,6,30,30,7,1666,0
Till Dawn,154498,6.29608,1.4545,2014,4,8,20,30,8,688,0
Hot Tin Roof,154499,6.08442,1.9286,2014,3,4,30,60,10,579,0
Kingsport Festival,154509,6.65867,2.6082,2014,3,5,90,90,12,4685,0
Shadows of Malice,154510,7.24247,3.1842,2014,1,8,120,120,14,1077,0
Vampir Mau Mau,154515,5.8236,1.3333,2014,2,4,20,30,8,339,0
Time Barons,154519,7.66178,2.4444,2014,2,4,30,30,10,608,0
Payoff Pitch Baseball,154526,8.20865,3,2013,1,2,25,25,10,131,0
Last Letter,154553,5.36356,1.1429,2014,2,6,5,15,8,390,0
Adventure Time Card Wars: BMO vs. Lady Rainicorn,154560,6.18288,1.8,2014,2,2,30,30,10,1535,0
Hive Pocket,154597,7.70169,2.2657,2010,2,2,20,20,9,27583,0
Desperados of Dice Town,154600,6.1499,1.3636,2014,2,4,25,25,8,1641,0
Night of the Grand Octopus,154602,5.47566,1.4118,2014,3,5,20,20,7,931,0
Clue,154633,5.85812,1.3846,2013,2,6,45,45,8,2066,0
Yardmaster,154634,6.31931,1.2286,2014,2,5,20,20,8,2675,0
Cinelinx: A Card Game For People Who Love Movies,154642,5.58561,1.6,2014,2,6,30,60,13,385,0
Start Frei,154645,6.87385,1.75,2014,2,4,30,30,10,175,0
Castle Assault,154674,3.77962,2.5,2015,1,2,30,60,13,298,0
Ave Cesar,154677,6.71915,2.2857,2013,4,7,60,60,15,257,0
Flizz & Miez,154681,5.85247,1,2014,2,4,15,15,5,148,0
Gib Gas!,154682,5.82029,1,2014,2,6,20,20,8,127,0
Video Game High School,154742,6.31466,2,2014,2,4,30,30,7,421,0
AssassinCon,154778,5.74099,1,2016,4,6,30,30,12,574,0
Naruto Shippuden Deck-Building Game,154804,6.83068,2.2222,2014,2,5,45,90,15,420,0
Nippon,154809,7.65081,3.7816,2015,2,4,60,120,12,4782,1
MERCS: Conflict,154811,6.107,2.4,2014,2,2,30,30,12,349,0
Arkwright,154825,7.80426,4.588,2014,2,4,120,240,12,4088,1
Knuckle Sammich: A Kobolds Ate My Baby! Card Game,154841,5.66364,1,2013,2,8,15,15,14,263,0
Emergence Event,154857,6.55797,2.8889,2015,2,4,120,120,12,540,0
"Silent Victory: U.S. Submarines in the Pacific, 1941-45",154875,7.97837,2.8393,2016,1,2,120,180,12,2308,0
Little Dungeon: Turtle Rock,154878,5.75682,1,2014,2,5,15,15,5,216,0
Voodoo,154880,6.29002,1.1892,2014,3,6,30,30,8,3303,0
"Sì, Oscuro Signore! (Seconda edizione)",154883,6.17733,1.3636,2005,4,16,20,30,8,588,0
Click & Crack,154890,6.1297,1.6667,2013,3,4,20,20,6,135,0
Loonacy,154892,6.30846,1.08,2014,2,5,5,10,8,1551,0
Wizard's Academy,154895,7.0619,3.4286,2016,1,6,90,180,12,432,0
The Fittest,154901,4.87952,1.5714,2015,4,6,45,45,13,586,0
Diner,154902,6.08162,1.2381,2014,2,4,15,15,13,1073,0
Easy Breezy Travel Agency,154904,5.71034,1.2,2014,2,4,30,30,10,731,0
Brew Crafters: Travel Card Game,154905,6.2912,1.3095,2014,2,4,30,30,13,2526,0
Isle of Trains,154906,6.76377,2.0167,2014,2,4,45,45,13,3628,0
Darklight: Memento Mori,154910,8.31427,3.56,2018,1,4,60,120,14,959,0
Pepper & Carrot: The Potion Contest,154931,6.46438,2,2018,1,4,30,30,10,206,0
MERCS: Recon – Counter Threat,154939,6.6861,3.2667,2015,1,5,90,90,12,982,0
Venezia 2099,154982,5.92884,1.5,2014,2,5,60,60,8,364,0
Set Europe Ablaze: The Resistance War 1939-1945,154991,6.71053,3.6667,2015,2,2,200,200,0,148,0
Animals Frightening Night!,155020,6.12208,1.5714,2013,4,10,5,20,8,205,0
War of Kings,155023,7.42887,2.8,2014,2,6,120,120,13,202,0
The Magnates: A Game of Power,155025,6.75208,2.2766,2014,2,5,90,90,10,825,0
Steam Donkey,155042,6.53582,2.1481,2014,2,4,45,45,10,501,0
Lifeform,155065,7.19851,3,2019,2,4,60,60,10,770,0
Arcadia Quest,155068,7.62264,2.5331,2014,2,4,60,60,13,16215,1
POOP: The Game,155081,4.86426,1.1111,2014,2,5,15,15,5,1249,0
Mars Attacks: The Dice Game,155119,5.91975,1.186,2014,3,6,20,20,10,1861,0
"1066, Tears to Many Mothers: The Battle of Hastings",155122,7.0297,2.25,2014,1,2,30,60,12,1913,0
Baby Blues,155157,5.4037,1.3333,2015,2,4,30,30,8,492,0
Subdivision,155173,6.45224,2.3571,2014,1,4,45,45,13,2905,0
Nobody is Perfect: 20th Anniversary Edition,155203,6.82,1.25,2012,3,10,60,60,14,176,0
Raiders of the Lost Tomb,155208,4.97222,1,2014,1,2,10,10,13,376,0
In Security,155245,6.18611,1.1429,2014,3,6,20,20,8,236,0
Pax Pamir,155255,7.41515,3.686,2015,2,5,60,120,12,2043,1
Guess the Mess!,155258,6.74424,1,2014,3,8,35,35,10,258,0
Strike A Pose,155314,6.41929,1.25,2014,3,14,50,50,10,246,0
New York 1776,155315,6.96386,2.3,2014,2,2,120,120,13,340,0
Hearts of AttrAction,155322,6.27266,1.2667,2014,2,5,10,10,14,487,0
Ca$h 'n Guns: Second Edition,155362,6.83972,1.2479,2014,4,8,30,30,10,21776,1
DreadBall Xtreme,155411,7.28455,3,2015,2,2,45,45,0,600,0
Warpath: Indian Territory in the American Civil War,155415,6.95357,2,2015,2,2,180,180,0,174,0
Castles of Mad King Ludwig,155426,7.51833,2.6512,2014,1,4,90,90,13,31418,1
Pleasant Dreams,155440,5.93765,1.0833,2015,1,2,10,10,13,362,0
Guild Ball,155451,7.90741,3.7143,2015,2,2,60,60,0,820,0
The Hobbit: An Unexpected Journey Deck-Building Game,155460,6.97643,2.1667,2014,2,5,45,45,15,1090,0
DC Comics Deck-Building Game: Forever Evil,155463,7.23415,2.45,2014,2,5,45,75,15,3869,0
The Walking Dead: Don't Look Back Dice Game,155464,5.02189,1.5,2014,1,4,30,30,0,521,0
Peasant Buffet,155465,5.49977,1.2857,2015,2,7,15,15,0,218,0
Cheesonomics,155484,6.10083,1.6667,2014,2,5,20,20,8,229,0
Game Developerz,155494,5.45972,1.6,2014,2,6,30,120,14,159,0
KUNE v LAKIA: A Chronicle Of A Royal Lapine Divorce Foretold,155495,6.44942,2.2857,2015,2,2,15,30,12,643,0
Holdfast: Russia 1941-42,155496,7.68554,2.1,2014,1,2,180,180,10,400,0
Specter Ops,155624,7.18365,2.392,2015,2,5,60,120,9,9604,1
Zombies Keep Out,155633,6.34457,1.9091,2014,1,6,45,45,8,515,0
Level 7 [Invasion],155636,6.68978,3.2941,2014,3,5,120,240,14,857,0
Dungeons & Dragons: Attack Wing,155689,7.18375,2.9355,2014,2,99,30,30,14,1579,0
Game of Thrones: Westeros Intrigue,155693,5.30598,1.0769,2014,2,6,15,30,8,2537,0
Age of War,155695,6.4517,1.1151,2014,2,6,15,30,14,11732,1
Happy Birthday!,155700,5.90289,1.1,2014,3,8,20,20,6,249,0
Quarriors! Light vs. Dark,155702,6.79191,2.1333,2014,2,4,30,30,14,1695,0
Evolution,155703,7.06801,2.4298,2014,2,6,60,60,12,22518,1
Tiny Epic Defenders,155708,6.25277,1.8137,2015,1,4,30,30,13,7125,0
Tokaido Collector's Edition,155731,7.666,1.9714,2015,2,5,45,45,8,3436,0
Stak Bots: Yellow Expansion,155745,7.02174,1,2014,1,6,10,10,8,159,0
An Army at Dawn: Tunisia 1942-1943 – A Panzer Grenadier Game,155754,8.22973,2.8,2015,2,2,120,360,12,140,0
Korrigans,155802,6.26913,1.5625,2014,2,5,45,45,8,878,0
Inis,155821,7.82521,2.8896,2016,2,4,60,90,14,24472,1
Krosmaster Junior,155822,5.96855,1,2014,2,4,5,15,7,1205,0
Krosmaster: Quest,155827,6.77354,3.0833,2015,2,6,120,180,12,2123,0
Power Grid Deluxe: Europe/North America,155873,7.95695,3.1957,2014,2,6,120,120,12,7175,1
Monopoly: Marvel Comics Collectors Edition,155912,5.31524,1.3333,2012,2,6,100,100,8,190,0
Harbour,155969,6.49412,2.0739,2015,1,4,30,60,10,10198,1
Abyss,155987,7.32561,2.3234,2014,2,4,30,60,14,17960,1
Movie Plotz,155994,6.05556,1,2014,2,12,15,15,8,205,0
Mound Builders,156007,7.1127,2.6316,2014,1,1,60,60,13,497,0
Port Royal,156009,7.12443,1.6225,2014,2,5,20,50,8,25055,1
Turbulence,156015,5.77,1.4,2013,2,3,30,30,12,156,0
El Cinéfilo,156023,6.36136,2,2013,2,20,60,60,15,157,0
Imperialism: Road to Domination,156061,6.37399,3.1,2014,2,4,90,90,12,399,0
Ucho Króla,156062,6.13094,2.1429,2014,2,6,30,45,10,211,0
A Fistful of Dinero,156077,5.90143,2,2015,3,6,30,45,10,307,0
Sons of Anarchy: Men of Mayhem,156091,7.25454,2.5648,2014,3,4,90,90,13,5972,1
Snake Oil: Elixir,156097,7.51966,1,2015,3,8,30,30,10,268,0
Dark Age Z,156101,7.15392,3,2015,2,5,90,90,12,190,0
Regular Show Fluxx,156108,6.20141,1.4444,2014,2,6,10,40,8,1153,0
The Red Dragon's Lair,156118,6.09545,1.4286,2014,1,7,45,120,9,107,0
Deception: Murder in Hong Kong,156129,7.46235,1.581,2014,4,12,20,20,14,32052,1
Happy Pigs,156138,6.78899,2.3182,2013,2,6,30,45,8,2677,0
Championship Formula Racing,156175,7.72863,2.6667,2017,1,12,45,45,13,757,0
Eggs and Empires,156180,6.69617,1.2647,2014,2,6,25,25,8,1521,0
Foretold: Rise of a God,156224,5.88833,3.1429,2014,2,4,60,60,12,307,0
Apex Theropod Deck-Building Game,156266,7.23563,2.8824,2015,1,6,45,290,14,1220,0
Onirim (Second Edition),156336,7.04928,1.5894,2014,1,2,15,15,10,13875,1
Hipster Dice,156350,4.29439,1.1667,2014,3,99,30,60,10,378,0
The Black Rose,156358,5.85069,1.7143,2014,3,5,20,20,15,220,0
Heart of Crown: Fairy Garden,156372,8.15985,2.5833,2013,2,4,45,45,12,739,0
Chimera,156373,6.97569,2.1765,2014,3,3,45,45,13,1794,0
Geek Out! Pop Culture Party,156420,6.26781,1,2014,2,99,20,20,10,673,0
Asking for Trobils,156442,7.0279,2.075,2015,2,7,60,90,12,1751,0
AVGhost: Paranormal Investigation,156443,5.92,2.4,2021,1,4,90,180,16,317,0
Tutti Frutti,156453,5.89183,1,2014,2,6,10,10,4,236,0
Viticulture: Complete Collector's Edition,156455,8.3379,3.32,2014,1,6,45,90,14,1650,0
Gloobz,156457,6.17041,1.0714,2014,2,6,20,20,6,746,0
RoboRama,156458,6.32552,2.3333,2014,2,4,45,45,8,218,0
Animotion,156461,5.76818,1,2014,3,8,20,20,8,148,0
MERCS: Recon – Assassination Protocol,156474,6.81212,3.5,2015,1,5,90,90,12,762,0
Unknown,156482,7.55088,3.1176,2016,1,6,45,45,14,396,0
March of the Ants,156496,7.17533,2.6711,2015,1,5,60,90,13,3181,1
Greenland,156501,6.94842,3.2418,2014,1,3,60,120,12,3081,0
Monikers,156546,7.78096,1.0833,2015,4,16,30,60,17,11114,1
Super Dungeon Explore: Forgotten King,156548,6.86982,3.2,2015,1,6,90,120,0,3986,0
Zombie Island,156557,5.72611,1.1667,2014,1,4,30,30,13,198,0
Lords of Xidit,156566,7.09254,2.6515,2014,3,5,90,90,14,9260,1
Caffeine Rush,156599,4.64763,1.5,2015,2,6,20,20,10,271,0
Blood of the Werewolf,156648,5.35352,1.8,2013,4,9,10,10,10,106,0
Legendary: A Marvel Deck Building Game – Villains,156689,7.54299,2.7051,2014,1,5,45,45,14,6151,1
Doomtown: Reloaded,156714,7.10858,3.597,2014,2,4,30,30,12,6233,1
Dino Race,156719,6.15997,1.4074,2014,2,4,30,30,8,851,0
Reglamentacja: Gra na Kartki,156722,6.37429,1.5,2014,3,5,30,30,10,222,0
The X-Files,156737,6.3064,2.1,2015,2,5,60,90,13,902,0
Kombat Kittens,156746,5.88333,1.4286,2014,2,5,20,20,9,105,0
Fleets: The Pleiad Conflict,156750,6.8365,3.2,2014,2,4,120,120,12,357,0
"Warhammer 40,000: Conquest",156776,7.36189,3.0362,2014,2,2,30,60,14,5917,1
Munchkin Panic,156786,6.05312,2.0476,2014,1,6,45,60,8,2711,0
De Mol,156836,5.94577,2,2014,3,6,45,45,12,489,0
Clinic,156840,7.07381,4.0789,2014,2,4,120,120,14,755,0
Balance of Powers,156843,7.74038,3.6364,2015,1,7,120,1440,0,392,0
Pirate Den,156853,6.38693,1.2222,2015,3,5,30,30,14,704,0
Black Orchestra,156858,7.51128,2.4114,2016,1,5,90,90,14,10322,1
The Walking Dead: The Prison – Board Game,156927,6.01136,2,2014,2,6,60,60,13,271,0
Saint Petersburg (Second Edition),156943,7.46921,2.6525,2014,2,5,60,60,13,4014,1
The Front Nine,156945,6.93234,2.1,2014,2,4,45,45,10,176,0
Shazam,156962,6.16591,1.5,2014,2,4,30,30,10,107,0
Planes,156976,5.91188,1.9655,2014,2,4,30,30,14,1541,0
Trains: Rising Sun,157001,7.43003,2.4355,2014,2,4,45,45,12,3807,1
The Confederate Rebellion,157002,7.31186,2.4444,2014,1,2,60,60,0,176,0
ESSEN,157014,5.88146,2.375,2014,2,4,45,45,12,356,0
Ascension: Realms Unraveled,157026,7.51562,2.1667,2014,1,4,30,30,13,2154,1
Pocket Odyssey,157053,7.35526,2,2014,2,4,120,120,12,260,0
Dragon Valley,157083,5.35193,1.125,2014,2,4,20,20,6,366,0
ESSEN The Game: SPIEL'13,157088,6.67479,2.8214,2014,2,5,75,75,10,863,0
Historia,157096,6.8701,3.0881,2014,1,6,120,120,12,3036,1
Destination: Neptune,157135,6.17752,2.5882,2014,2,4,90,90,12,388,0
Typo 2D,157148,6.15319,1.6667,2014,2,6,40,40,9,103,0
Corps Command: Dawn's Early Light – Red Hammer,157254,7.57447,2.5,2015,1,2,120,240,12,210,0
Alpaca Pakapaka,157291,5.92143,1,2013,2,6,15,15,6,138,0
Dice Brewing,157322,6.09013,2.4103,2014,2,4,45,45,12,977,0
MBT (Second Edition),157323,8.05686,3.9444,2016,2,2,360,360,0,1150,0
Five Tribes,157354,7.77747,2.8502,2014,2,4,40,80,13,52330,1
Aetherium,157395,8.12686,3,2014,2,2,60,60,12,116,0
Black Fleet,157403,7.00014,1.9447,2014,3,4,60,60,14,8291,1
LACORSA Grand Prix Game,157406,6.93272,1.3333,2018,2,6,60,60,14,152,0
New Bedford,157413,7.06129,2.3617,2016,1,4,30,60,12,3700,1
Invasion 1066: The Battle of Hastings,157449,7.35,2.3,2014,2,2,140,140,12,307,0
Mein erster Spieleschatz,157451,6.5887,1.2857,2010,1,6,5,5,3,388,0
Cultists of Cthulhu,157452,6.07277,2.3333,2016,3,6,120,120,14,229,0
Storyteller Cards,157453,5.71143,1,2013,1,8,15,15,3,143,0
Birth,157487,6.37082,1.8,2013,2,3,5,5,8,110,0
Victory in Europe,157521,6.94211,3.2,2015,2,3,180,180,12,493,0
Viceroy,157526,6.79441,2.6404,2014,1,4,45,60,13,9712,1
Linkage: A DNA Card Game,157586,5.8386,1.4667,2014,2,4,10,20,10,569,0
Huzzah! Four Battles of the American Civil War Vol. 1,157625,6.99091,3.3333,2014,2,2,120,120,12,125,0
Illusions of Glory: The Great War on the Eastern Front,157653,7.38359,3.3529,2017,2,4,360,360,12,949,0
Pints of Blood,157673,5.88359,1.75,2014,2,4,45,45,14,393,0
We Didn't Playtest This at All with Chaos Pack Expansion,157723,5.68869,1.069,2012,2,10,10,10,10,1781,0
Barragoon,157779,7.14521,2.6667,2014,2,2,20,120,8,448,0
Pandemic: Contagion,157789,6.41545,1.8932,2014,2,5,30,30,14,7965,0
Nations: The Dice Game,157809,6.94262,2.0042,2014,1,4,20,40,14,6042,1
Heat,157815,5.99862,1.625,2015,3,5,20,30,13,513,0
Escape: The Curse of the Temple – Big Box,157820,7.55557,1.4894,2014,1,6,10,10,8,3815,0
Roll For It! Express,157838,5.90323,1.0833,2014,1,1,5,5,8,418,0
Rise to Power,157912,6.34742,2.3429,2014,2,6,30,45,12,1156,0
The Lord of the Ice Garden,157917,7.637,4.075,2014,1,4,90,90,14,2290,1
DungeonQuest: Revised Edition,157958,7.1022,2.0135,2014,1,4,60,60,14,2651,0
Sheriff of Nottingham,157969,7.07976,1.6548,2014,3,5,60,60,14,52040,1
Tau Ceti: Planetary Crisis,157979,5.58623,3.3,2017,1,5,60,120,14,630,0
Noueni,157995,6.3869,1.5,2013,2,4,30,30,12,108,0
Henchling,158053,5.58333,1.5,2016,2,4,30,30,10,142,0
God Hates Charades,158059,6.45233,2.25,2014,3,14,30,30,18,262,0
Frankenstein's Bodies,158093,6.2668,2.2,2014,2,6,60,60,10,269,0
Star Fleet Battles (Commander's Edition),158098,7.83734,4.3333,1983,2,2,180,180,12,274,0
Speed Cups²,158100,6.58736,1.1111,2014,2,2,10,10,6,1020,0
Onward to Venus,158109,6.87532,2.5952,2014,2,5,90,120,13,3041,0
Migration,158122,7.02907,2.4444,2014,2,4,30,30,12,208,0
Tanto Cuore: Oktoberfest,158130,7.30717,2.25,2016,2,4,45,45,13,1390,0
NHL Power Play Team-Building Card Game,158168,6.76238,1.9375,2014,2,4,30,30,15,526,0
MiFuChi,158198,4.85531,1.25,2013,2,2,15,15,6,238,0
Bedpans & Broomsticks,158232,4.75347,1.75,2014,2,5,30,60,8,287,0
Tortilla de Patatas: The Game,158236,5.77213,1.0769,2014,2,4,15,15,6,286,0
1914: Glory's End / When Eagles Fight,158237,7.40469,2.619,2014,2,2,180,240,0,767,0
Dragon Slayer,158243,5.60236,1.0795,2014,2,5,15,15,14,3648,0
Last One Lost,158256,5.36544,1,2014,2,2,5,5,6,251,0
Double Feature,158267,5.93579,1,2015,3,10,20,35,10,413,0
Karma,158268,5.92211,1,2014,2,6,20,20,8,1176,0
Marvel Dice Masters: Uncanny X-Men,158275,7.15749,2.3684,2014,2,2,60,60,14,8060,1
Villainy,158316,6.12452,2.5,2014,2,4,90,90,12,531,0
