BGGId,Name,YearPublished,Complexity,ComplexityCategory,AvgRating,MinPlayers,MaxPlayers,NumOwned,MfgPlaytime,ComMinPlaytime,ComMaxPlaytime,MfgAgeRec,NumUserRatings,TotalMechanics,boardgamerank,strategygamesrank,abstractsrank,familygamesrank,thematicrank,cgsrank,wargamesrank,partygamesrank,childrensgamesrank,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
254640,Just One,2018,1.0453,Low complexity,7.61389,3,7,24874,20,20,20,8,15129,2,149,21926,21926,21926,21926,21926,21926,3,21926,0,0,0,0,0,0,1,0
155426,Castles of Mad King Ludwig,2014,2.6523,Average complexity,7.54596,1,4,29092,90,90,90,13,23017,7,150,127,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
221194,Dinosaur Island,2017,3.034,High complexity,7.68763,1,4,21812,120,90,120,8,12931,6,151,116,21926,21926,42,21926,21926,21926,21926,1,1,0,0,0,0,0,0
70149,Ora et Labora,2011,3.8947,High complexity,7.70347,1,4,12819,180,60,180,13,10095,5,152,106,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
103343,A Game of Thrones: The Board Game (Second Edition),2011,3.7218,High complexity,7.58275,3,6,41011,240,120,240,14,30080,12,153,139,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
283948,Marco Polo II: In the Service of the Khan,2019,3.3687,High complexity,8.0932,2,4,6311,120,60,120,12,4540,6,154,90,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
463,Magic: The Gathering,1993,3.2219,High complexity,7.53543,2,2,37465,20,20,20,13,34127,6,155,21926,21926,21926,21926,20,21926,21926,21926,0,0,0,0,1,0,0,0
39463,Cosmic Encounter,2008,2.5761,Average complexity,7.53816,3,5,35631,120,60,120,12,28643,12,156,143,21926,21926,60,21926,21926,21926,21926,1,1,0,0,0,0,0,0
188920,This War of Mine: The Board Game,2017,3.28,High complexity,7.81487,1,6,18226,120,45,120,18,9726,14,157,21926,21926,21926,36,21926,21926,21926,21926,1,0,0,0,0,0,0,0
282524,Horrified,2019,2.0377,Average complexity,7.79405,1,5,19496,60,60,60,10,9262,8,158,21926,21926,22,40,21926,21926,21926,21926,1,0,0,1,0,0,0,0
199561,Sagrada,2017,1.9246,Low complexity,7.51672,1,4,46486,45,30,45,14,29813,6,159,21926,10,29,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
14105,Commands & Colors: Ancients,2006,2.6927,Average complexity,7.7747,2,2,10641,60,60,60,12,8138,8,160,21926,21926,21926,21926,21926,21,21926,21926,0,0,1,0,0,0,0,0
25021,Sekigahara: The Unification of Japan,2011,2.7835,Average complexity,8.02571,2,2,8030,180,180,180,14,4789,7,161,21926,21926,21926,21926,21926,5,21926,21926,0,0,1,0,0,0,0,0
123260,Suburbia,2012,2.7699,Average complexity,7.5092,1,4,25703,90,60,90,8,22389,8,162,129,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
31627,Ticket to Ride: Nordic Countries,2007,1.9823,Low complexity,7.63774,2,3,18451,60,30,60,8,12251,4,163,21926,21926,25,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
195421,Near and Far,2017,2.8393,Average complexity,7.7743,2,4,17692,120,90,120,13,8244,9,164,21926,21926,21926,35,21926,21926,21926,21926,1,0,0,0,0,0,0,0
223321,Detective: A Modern Crime Board Game,2018,2.736,Average complexity,7.82806,1,5,17931,180,120,180,16,8182,4,165,21926,21926,21926,37,21926,21926,21926,21926,1,0,0,0,0,0,0,0
104006,Village,2011,3.073,High complexity,7.51728,2,4,27323,90,60,90,12,21072,4,166,130,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
21050,Combat Commander: Europe,2006,3.25,High complexity,7.94695,2,2,8326,180,60,180,12,5554,6,167,21926,21926,21926,21926,21926,8,21926,21926,0,0,1,0,0,0,0,0
256916,Concordia Venus,2018,3.0882,High complexity,8.35187,2,6,6129,120,60,120,12,3139,7,168,87,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
171131,Captain Sonar,2016,2.1639,Average complexity,7.55487,2,8,23838,60,45,60,14,17228,9,169,21926,21926,21926,52,21926,21926,6,21926,1,0,0,0,0,0,1,0
126042,Nations,2013,3.5405,High complexity,7.6307,1,5,12312,200,40,200,14,11446,4,170,115,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
239188,Chronicles of Crime,2018,2.0766,Average complexity,7.73738,1,4,27944,90,60,90,14,16733,5,171,21926,21926,21926,47,21926,21926,21926,21926,1,0,0,0,0,0,0,0
296151,Viscounts of the West Kingdom,2020,3.4502,High complexity,7.99175,1,4,11665,90,60,90,12,5211,9,172,101,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
91,Paths of Glory,1999,3.8421,High complexity,8.05888,2,2,8891,480,480,480,14,4672,3,173,21926,21926,21926,21926,21926,3,21926,21926,0,0,1,0,0,0,0,0
265188,Glen More II: Chronicles,2019,3.0479,High complexity,7.99998,2,4,8949,120,90,120,12,4862,8,174,100,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
224037,Codenames: Duet,2017,1.3446,Low complexity,7.53917,2,2,32488,30,15,30,11,16359,4,175,21926,21926,28,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
182631,Star Realms: Colony Wars,2015,1.9115,Low complexity,7.8487,2,2,15249,20,20,20,12,6635,5,176,124,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
245638,Coimbra,2018,3.2744,High complexity,7.67206,2,4,12858,90,60,90,14,9586,7,177,119,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
283155,Calico,2020,2.2185,Average complexity,7.79098,1,4,15085,45,30,45,10,7850,7,178,21926,7,24,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
146508,T.I.M.E Stories,2015,2.5989,Average complexity,7.50731,2,4,36862,90,90,90,12,24927,6,179,21926,21926,21926,51,21926,21926,21926,21926,1,0,0,0,0,0,0,0
148228,Splendor,2014,1.7951,Low complexity,7.43975,2,4,90963,30,30,30,10,63986,5,180,21926,21926,35,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
215,Tichu,1991,2.3413,Average complexity,7.57817,4,4,21236,60,60,60,10,13814,5,181,133,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
146886,La Granja,2014,3.5837,High complexity,7.65763,1,4,11764,120,90,120,12,9379,12,183,126,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
308765,Praga Caput Regni,2020,3.7191,High complexity,8.12306,1,4,7045,150,45,150,12,4040,9,184,97,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
189932,Tyrants of the Underdark,2016,2.5743,Average complexity,7.90965,2,4,7515,60,60,60,14,5768,5,185,112,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
12,Ra,1999,2.3498,Average complexity,7.47924,2,5,19094,60,45,60,12,19685,3,186,138,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
822,Carcassonne,2000,1.9064,Low complexity,7.41883,2,5,159709,45,30,45,7,107937,3,187,21926,21926,41,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
9209,Ticket to Ride,2004,1.8449,Low complexity,7.41494,2,5,104472,60,30,60,8,75531,7,188,21926,21926,40,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
317985,Beyond the Sun,2020,3.0843,High complexity,8.0102,2,4,5529,120,60,120,14,4465,6,189,103,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
194655,Santorini,2016,1.7242,Low complexity,7.44436,2,4,50383,20,20,20,8,31088,7,190,21926,12,38,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
176189,Zombicide: Black Plague,2015,2.5094,Average complexity,7.67154,1,6,23229,180,60,180,14,13591,5,191,21926,21926,21926,56,21926,21926,21926,21926,1,0,0,0,0,0,0,0
109276,Kanban: Driver's Edition,2014,4.3559,High complexity,7.82689,2,4,8278,120,90,120,12,6142,4,192,114,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
129437,Legendary: A Marvel Deck Building Game,2012,2.4399,Average complexity,7.56408,1,5,31435,60,30,60,14,20567,5,193,21926,21926,21926,61,21926,21926,21926,21926,1,0,0,0,0,0,0,0
54998,Cyclades,2009,2.8176,Average complexity,7.51995,2,5,20891,90,60,90,13,18742,7,194,151,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
249259,War Chest,2018,2.3145,Average complexity,7.95128,2,4,8322,30,30,30,14,5347,6,195,21926,6,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
242302,Space Base,2018,2.127,Average complexity,7.59249,2,5,16736,60,60,60,14,10830,5,196,21926,21926,32,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
188834,Secret Hitler,2016,1.6786,Low complexity,7.55019,5,10,28156,45,45,45,13,20454,7,197,21926,21926,21926,21926,21926,21926,14,21926,0,0,0,0,0,0,1,0
9216,Goa,2004,3.3748,High complexity,7.57675,2,4,11001,90,90,90,12,11065,4,198,132,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
555,The Princes of Florence,2000,3.2475,High complexity,7.52664,2,5,16023,100,75,100,12,14752,5,199,141,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
7854,YINSH,2003,2.6899,Average complexity,7.69662,2,2,9975,60,30,60,9,7756,3,200,21926,4,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
156129,Deception: Murder in Hong Kong,2014,1.5862,Low complexity,7.49217,4,12,26233,20,20,20,14,17626,10,201,21926,21926,21926,21926,21926,21926,9,21926,0,0,0,0,0,0,1,0
192291,Sushi Go Party!,2016,1.3136,Low complexity,7.4473,2,8,45391,20,20,20,8,25396,5,202,21926,21926,42,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
169426,Roll Player,2016,2.413,Average complexity,7.51086,1,4,23262,90,60,90,10,15369,5,203,154,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
232832,Century: Golem Edition,2017,1.6763,Low complexity,7.69226,2,5,12964,45,30,45,8,8225,7,204,150,21926,31,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
268864,Undaunted: Normandy,2019,2.2308,Average complexity,7.84431,2,2,12690,60,45,60,14,6069,5,205,21926,21926,21926,45,21926,39,21926,21926,1,0,1,0,0,0,0,0
155068,Arcadia Quest,2014,2.535,Average complexity,7.68101,2,4,14998,60,60,60,13,9535,6,206,21926,21926,21926,49,21926,21926,21926,21926,1,0,0,0,0,0,0,0
31481,Galaxy Trucker,2007,2.3273,Average complexity,7.3911,2,4,34286,60,60,60,10,30793,7,207,21926,21926,21926,70,21926,21926,21926,21926,1,0,0,0,0,0,0,0
128621,Viticulture,2013,2.9324,Average complexity,7.56608,2,6,9450,90,90,90,13,11074,2,208,147,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
209418,Dominion (Second Edition),2016,2.175,Average complexity,7.89851,2,4,8709,30,30,30,14,5449,3,209,153,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
27833,Steam,2009,3.4568,High complexity,7.58119,3,5,10637,90,90,90,10,9745,6,210,140,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
158600,Hanamikoji,2013,1.7157,Low complexity,7.53375,2,2,20587,15,15,15,10,12753,5,211,21926,21926,34,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
20551,Shogun,2006,3.3721,High complexity,7.53362,3,5,13165,120,90,120,12,13099,7,212,152,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
199478,Flamme Rouge,2016,1.6882,Low complexity,7.53624,2,4,17890,45,30,45,8,13686,8,213,21926,21926,39,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
198994,Hero Realms,2016,1.9,Low complexity,7.57847,2,4,23757,30,20,30,12,13690,4,214,171,21926,21926,21926,21,21926,21926,21926,0,1,0,0,1,0,0,0
176494,Isle of Skye: From Chieftain to King,2015,2.25,Average complexity,7.42063,2,5,28472,50,30,50,8,21790,4,215,163,21926,43,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
421,1830: Railways & Robber Barons,1986,4.1642,High complexity,7.86873,2,7,7548,360,180,360,14,4954,8,216,123,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
27708,1960: The Making of the President,2007,3.2012,High complexity,7.62043,2,2,10653,120,90,120,12,8740,4,217,146,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
19857,Glory to Rome,2005,2.9256,Average complexity,7.48674,2,5,14543,60,60,60,12,13245,7,218,157,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
140620,Lewis & Clark: The Expedition,2013,3.3367,High complexity,7.48482,1,5,16892,120,120,120,14,13816,10,219,158,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
118,Modern Art,1992,2.2995,Average complexity,7.43439,3,5,22288,45,45,45,10,17950,4,220,164,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
228341,Pulsar 2849,2017,3.3453,High complexity,7.71558,2,4,9366,90,60,90,14,6815,5,221,137,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
283355,Dune,2019,3.9481,High complexity,8.08045,2,6,12041,120,120,120,14,4554,12,222,142,21926,21926,44,21926,21926,21926,21926,1,1,0,0,0,0,0,0
127060,Bora Bora,2013,3.7373,High complexity,7.56731,2,4,12155,120,60,120,12,9372,3,223,149,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
3,Samurai,1998,2.4859,Average complexity,7.45601,2,4,15578,60,30,60,10,15146,6,224,166,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
155873,Power Grid Deluxe: Europe/North America,2014,3.1955,High complexity,7.99965,2,6,6688,120,120,120,12,3945,4,225,125,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
241451,Aeon's End: Legacy,2019,2.8491,Average complexity,8.1665,1,4,7016,90,45,90,14,3410,8,226,121,21926,21926,27,21926,21926,21926,21926,1,1,0,0,0,0,0,0
306735,Under Falling Skies,2020,2.4017,Average complexity,7.93574,1,1,11255,40,20,40,12,4422,10,227,144,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
108745,Seasons,2012,2.7716,Average complexity,7.39696,2,4,25690,60,60,60,14,21881,6,228,178,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
204583,Kingdomino,2016,1.216,Low complexity,7.35135,2,4,60598,15,15,15,8,36379,2,229,21926,21926,46,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
24181,Imperial,2006,3.5667,High complexity,7.60919,2,6,7304,180,120,180,13,8380,7,230,148,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
92828,Dixit: Odyssey,2011,1.1833,Low complexity,7.44424,3,12,24919,30,30,30,8,17841,3,231,21926,21926,21926,21926,21926,21926,11,21926,0,0,0,0,0,0,1,0
269207,The Taverns of Tiefenthal,2019,2.6927,Average complexity,7.61641,2,4,14874,60,60,60,12,8395,3,232,168,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
271055,Dwellings of Eldervale,2020,3.2235,High complexity,8.32647,1,5,4658,150,60,150,14,2972,8,233,120,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
318977,MicroMacro: Crime City,2020,1.1282,Low complexity,7.75844,1,4,12939,45,15,45,12,5760,5,234,21926,21926,33,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
97207,Dungeon Petz,2011,3.6198,High complexity,7.45113,2,4,17459,90,90,90,13,13409,4,235,173,21926,21926,68,21926,21926,21926,21926,1,1,0,0,0,0,0,0
144344,Rococo,2013,3.0947,High complexity,7.5904,2,5,8503,120,60,120,12,7944,6,236,155,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
255984,Sleeping Gods,2021,3.1077,High complexity,8.51042,1,4,6802,1200,60,1200,13,2496,6,237,21926,21926,21926,25,21926,21926,21926,21926,1,0,0,0,0,0,0,0
22545,Age of Empires III: The Age of Discovery,2007,3.1263,High complexity,7.53456,2,5,8315,120,90,120,10,9957,3,238,162,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
154203,Imperial Settlers,2014,2.7699,Average complexity,7.37928,1,4,29623,90,45,90,10,22109,7,239,186,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
760,Battle Line,2000,1.8999,Low complexity,7.4134,2,2,19719,30,30,30,12,16110,5,240,181,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
38453,Space Alert,2008,2.9609,Average complexity,7.42784,1,5,21403,30,30,30,12,15111,8,241,21926,21926,21926,74,21926,21926,21926,21926,1,0,0,0,0,0,0,0
181279,Fury of Dracula (Third/Fourth Edition),2015,3.2351,High complexity,7.49465,2,5,22391,180,120,180,14,12351,7,242,21926,21926,21926,71,21926,21926,21926,21926,1,0,0,0,0,0,0,0
286096,Tapestry,2019,2.8883,Average complexity,7.46019,1,5,19571,120,90,120,12,13865,14,243,182,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
176734,The Manhattan Project: Energy Empire,2016,3.0365,High complexity,7.77857,1,5,7223,120,60,120,13,5134,7,244,145,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
271896,Star Wars: Outer Rim,2019,2.4951,Average complexity,7.70023,1,4,13319,180,120,180,14,7131,5,245,21926,21926,21926,54,21926,21926,21926,21926,1,0,0,0,0,0,0,0
232405,Western Legends,2018,2.8,Average complexity,7.63512,2,6,12955,90,60,90,14,7865,10,246,21926,21926,21926,58,21926,21926,21926,21926,1,0,0,0,0,0,0,0
66589,Navegador,2010,3.0987,High complexity,7.54366,2,5,8152,90,60,90,12,8359,4,247,160,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
222509,Lords of Hellas,2018,3.3349,High complexity,7.79546,1,4,10048,90,60,90,14,6084,8,248,170,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
193037,Dead of Winter: The Long Night,2016,3.3713,High complexity,7.62396,2,5,18935,120,60,120,14,8475,12,249,21926,21926,21926,64,21926,21926,21926,21926,1,0,0,0,0,0,0,0
224783,Vindication,2018,3.0722,High complexity,7.83565,2,5,8014,150,45,150,14,5192,6,250,156,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
279537,The Search for Planet X,2020,2.3171,Average complexity,8.1428,1,4,6440,60,60,60,13,3063,5,251,131,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
93260,Summoner Wars: Master Set,2011,2.5114,Average complexity,7.50628,2,4,13056,60,30,60,9,10544,6,252,187,21926,21926,21926,14,21926,21926,21926,0,1,0,0,1,0,0,0
19777,Indonesia,2005,3.974,High complexity,7.8636,2,5,4881,240,180,240,14,4164,3,253,134,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
59294,Runewars,2010,3.7864,High complexity,7.63415,2,4,10283,240,180,240,14,7914,6,254,175,21926,21926,57,21926,21926,21926,21926,1,1,0,0,0,0,0,0
295947,Cascadia,2021,1.9927,Low complexity,8.04654,1,4,7226,45,30,45,10,3686,6,255,21926,2,30,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
2655,Hive,2000,2.3232,Average complexity,7.32391,2,2,41753,20,20,20,9,31461,7,256,21926,16,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
203420,Exit: The Game – The Abandoned Cabin,2016,2.5608,Average complexity,7.50152,1,6,13752,120,60,120,12,9614,3,257,21926,21926,21926,62,21926,21926,21926,21926,1,0,0,0,0,0,0,0
206718,Ethnos,2017,2.0305,Average complexity,7.47729,2,6,13444,60,45,60,14,10771,4,258,177,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
235802,Too Many Bones: Undertow,2018,4.0115,High complexity,8.74965,1,2,6025,180,60,180,12,2045,8,259,122,21926,21926,21,21926,21926,21926,21926,1,1,0,0,0,0,0,0
48726,Alien Frontiers,2010,2.5696,Average complexity,7.40006,2,4,14857,90,90,90,13,14464,4,260,184,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
165722,KLASK,2014,1.084,Low complexity,7.63826,2,2,9380,10,10,10,8,6677,2,261,21926,21926,44,21926,21926,21926,7,21926,0,0,0,1,0,0,1,0
160477,Onitama,2014,1.6909,Low complexity,7.38865,2,2,25502,20,15,20,8,16944,5,262,21926,14,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
54138,Imperial 2030,2009,3.5014,High complexity,7.67614,2,6,6809,180,120,180,12,5963,6,263,159,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
13122,Antiquity,2004,4.3079,High complexity,7.88184,2,4,5630,180,120,180,14,3996,6,264,136,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
146439,BattleLore: Second Edition,2013,2.7034,Average complexity,7.71742,2,2,9514,90,45,90,14,5873,6,265,21926,21926,21926,21926,21926,54,21926,21926,0,0,1,0,0,0,0,0
172081,Burgle Bros.,2015,2.3169,Average complexity,7.51402,1,4,14766,90,45,90,12,9070,11,266,21926,21926,45,75,21926,21926,21926,21926,1,0,0,1,0,0,0,0
293014,Nidavellir,2020,2.1357,Average complexity,7.71489,2,5,7753,45,45,45,10,5604,5,267,161,21926,37,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
139976,Cthulhu Wars,2015,3.1457,High complexity,7.90005,2,4,5980,120,90,120,14,4865,5,268,172,21926,21926,46,21926,21926,21926,21926,1,1,0,0,0,0,0,0
234,Hannibal: Rome vs. Carthage,1996,3.4458,High complexity,7.80012,2,2,7265,200,40,200,12,4824,6,269,21926,21926,21926,21926,21926,19,21926,21926,0,0,1,0,0,0,0,0
246784,Cryptid,2018,2.2131,Average complexity,7.50192,3,5,12546,50,30,50,10,9057,4,270,183,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
187617,Nemo's War (Second Edition),2017,3.1789,High complexity,7.92977,1,4,9834,120,60,120,13,3948,9,271,21926,21926,21926,41,21926,21926,21926,21926,1,0,0,0,0,0,0,0
209685,Century: Spice Road,2017,1.7813,Low complexity,7.35479,2,5,26187,45,30,45,8,20189,7,272,21926,21926,51,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
46213,Telestrations,2009,1.0771,Low complexity,7.3983,4,8,19981,30,30,30,12,13917,2,273,21926,21926,21926,21926,21926,21926,13,21926,0,0,0,0,0,0,1,0
231733,Obsession,2018,3.194,High complexity,8.29464,1,4,4635,90,30,90,14,2735,4,274,135,21926,21926,39,21926,21926,21926,21926,1,1,0,0,0,0,0,0
274637,"Unmatched: Battle of Legends, Volume One",2019,1.9022,Low complexity,7.94522,2,4,8403,40,20,40,9,4228,9,275,174,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
40692,Small World,2009,2.3543,Average complexity,7.24834,2,5,85879,80,40,80,8,64216,8,276,244,21926,61,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
227789,Heaven & Ale,2017,3.2389,High complexity,7.56941,2,4,9672,90,60,90,12,7046,6,277,176,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
101721,Mage Wars Arena,2012,3.6755,High complexity,7.62335,2,2,13210,90,90,90,13,7526,6,278,21926,21926,21926,21926,10,21926,21926,21926,0,0,0,0,1,0,0,0
140934,Arboretum,2015,2.1587,Average complexity,7.36647,2,4,25573,30,30,30,8,14894,5,279,21926,21926,52,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
172818,Above and Below,2015,2.5255,Average complexity,7.40429,2,4,21303,90,90,90,13,13768,8,280,21926,21926,21926,90,21926,21926,21926,21926,1,0,0,0,0,0,0,0
136888,Bruges,2013,2.7438,Average complexity,7.42596,2,4,11342,60,60,60,10,10652,3,281,191,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
54,Tikal,1999,2.7906,Average complexity,7.33204,2,4,24086,90,90,90,10,18453,10,282,209,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
45315,Dungeon Lords,2009,3.5619,High complexity,7.38381,2,4,14823,90,90,90,12,13136,5,283,198,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
77130,Sid Meier's Civilization: The Board Game,2010,3.8872,High complexity,7.40433,2,4,19932,240,120,240,13,14811,11,284,210,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
